transactionID,carrierID,customerID,amount,date
4721,2,247,18.02,2005-07-01 07:17:16
4722,1,411,11.8,2005-11-16 03:14:46
4723,2,327,6.77,2007-12-07 15:28:35
4724,3,332,7.51,2006-09-12 19:12:14
4725,2,627,14.5,2005-01-28 20:20:47
4726,3,228,15.68,2009-06-10 16:19:11
4727,3,702,19.5,2006-04-20 06:17:52
4728,2,408,5.09,2005-10-07 06:17:22
4729,2,987,15.81,2005-08-26 20:26:31
4730,3,881,12.28,2007-09-02 17:25:36
4731,2,610,14.47,2006-09-12 11:10:55
4732,3,820,13.39,2009-04-05 20:28:05
4733,1,891,14.98,2005-07-05 06:47:28
4734,2,808,6.34,2008-07-13 08:02:19
4735,1,300,9.41,2009-07-13 00:41:08
4736,2,559,19.56,2005-05-04 14:41:43
4737,1,613,5.57,2009-11-22 22:34:00
4738,3,549,17.34,2008-03-03 18:38:41
4739,1,526,11.45,2006-11-08 12:19:06
4740,3,434,10.26,2008-12-05 06:39:20
4741,3,172,15.04,2008-01-01 13:31:27
4742,3,307,19.72,2009-10-24 20:24:20
4743,1,668,16.6,2006-11-01 21:09:22
4744,1,924,19.01,2005-11-26 13:48:27
4745,3,283,14.83,2006-09-08 22:32:53
4746,1,962,6.37,2006-10-01 05:10:15
4747,1,451,11.17,2005-05-26 16:35:11
4748,1,103,14.24,2009-04-20 05:47:21
4749,2,580,15.04,2009-01-19 10:52:34
4750,2,723,9.3,2005-08-17 18:38:22
4751,3,537,17.37,2007-02-03 03:49:29
4752,2,907,19.79,2009-06-16 13:57:00
4753,2,520,5.84,2009-03-15 19:15:11
4754,1,935,6.51,2009-02-28 04:23:20
4755,1,732,7.69,2008-01-12 00:23:16
4756,2,563,14.79,2005-03-30 02:07:50
4757,2,973,7.91,2006-06-07 10:13:02
4758,3,361,7.83,2009-11-01 20:18:05
4759,3,548,17.16,2008-01-04 20:59:12
4760,2,247,18.59,2009-05-04 09:35:28
4761,2,991,19.02,2006-01-17 20:53:47
4762,1,171,5.87,2005-08-19 04:54:46
4763,2,375,15.03,2008-05-24 10:23:51
4764,2,907,11.35,2007-02-05 13:58:23
4765,1,980,8.07,2009-06-19 02:40:53
4766,2,961,5.02,2008-11-20 08:22:25
4767,3,874,10.78,2007-06-19 12:21:47
4768,2,353,9.49,2008-04-11 04:16:39
4769,3,584,6.61,2008-12-01 11:28:08
4770,1,686,17.41,2006-11-27 04:31:49
4771,2,758,8.9,2007-10-15 14:24:17
4772,2,332,7.64,2006-07-26 15:51:04
4773,1,917,11.1,2009-07-22 22:26:26
4774,2,771,15.04,2006-07-28 07:24:40
4775,1,360,10.81,2007-12-23 22:18:22
4776,3,879,10.33,2007-08-19 02:46:01
4777,3,358,6.65,2009-03-27 12:46:00
4778,2,929,16.19,2006-03-12 20:21:10
4779,3,811,15.39,2007-05-31 17:00:13
4780,2,635,11.05,2008-02-17 05:43:58
4781,1,439,8.03,2007-12-03 17:27:40
4782,2,341,5.78,2009-09-24 08:25:23
4783,3,275,7.79,2006-04-03 18:53:17
4784,2,962,10.0,2005-06-06 07:54:52
4785,2,654,16.19,2007-08-03 21:07:05
4786,2,560,10.57,2005-05-31 12:52:35
4787,2,169,18.11,2009-06-25 14:28:42
4788,1,29,7.88,2006-10-31 18:34:40
4789,2,498,9.79,2009-06-05 12:04:04
4790,3,731,14.82,2005-06-27 06:19:22
4791,1,945,13.55,2007-04-26 04:50:40
4792,1,670,9.42,2009-08-06 03:53:54
4793,2,827,9.74,2007-05-02 09:16:00
4794,1,244,8.13,2008-01-14 11:41:17
4795,3,758,17.05,2008-01-18 11:20:04
4796,3,708,19.1,2009-12-31 22:47:24
4797,3,882,9.95,2008-10-07 14:36:58
4798,3,226,10.15,2009-12-03 05:56:17
4799,3,137,19.31,2009-09-30 03:03:04
4800,1,144,11.36,2009-08-20 05:39:08
4801,2,318,12.98,2009-11-21 06:15:50
4802,1,657,11.21,2007-01-06 15:19:17
4803,1,137,17.63,2009-06-26 22:21:27
4804,2,45,12.02,2005-01-25 14:52:52
4805,1,249,18.46,2009-05-23 21:41:22
4806,1,598,6.53,2006-05-07 07:33:11
4807,1,838,7.18,2009-01-31 03:30:56
4808,1,162,14.41,2009-03-07 15:39:48
4809,1,557,9.84,2008-09-04 18:39:05
4810,3,260,15.32,2008-02-06 19:14:31
4811,2,31,16.91,2008-03-09 12:31:47
4812,2,878,17.48,2008-09-14 13:27:35
4813,1,784,13.67,2007-07-26 21:42:20
4814,2,999,10.28,2006-03-21 07:36:19
4815,2,445,18.11,2006-07-22 10:02:52
4816,3,963,19.74,2006-05-08 02:58:42
4817,2,70,9.73,2005-09-19 14:07:25
4818,3,183,13.42,2005-05-22 11:19:59
4819,1,772,13.9,2009-12-18 12:04:14
4820,1,124,18.97,2008-07-16 04:12:22
4821,1,822,7.6,2008-04-18 10:57:36
4822,1,347,14.05,2005-06-30 12:17:24
4823,2,816,7.3,2007-05-10 04:53:47
4824,3,781,18.13,2008-09-02 02:09:35
4825,1,119,18.0,2006-07-18 12:18:45
4826,3,980,18.32,2009-10-09 09:45:10
4827,1,878,15.85,2008-02-05 15:40:45
4828,1,851,19.54,2005-09-12 20:31:12
4829,3,951,18.04,2006-08-30 04:01:58
4830,3,290,9.56,2006-09-22 14:57:32
4831,3,742,7.62,2008-07-29 01:38:43
4832,2,925,6.52,2007-09-29 06:25:55
4833,1,480,8.91,2007-12-08 02:46:21
4834,1,827,12.26,2009-08-07 10:43:01
4835,1,114,14.08,2009-12-15 06:34:06
4836,2,80,7.4,2006-09-09 23:04:32
4837,1,46,16.71,2007-04-19 08:40:50
4838,3,966,7.86,2008-12-01 00:34:29
4839,3,230,9.29,2009-10-03 07:19:08
4840,2,326,14.82,2009-10-12 21:59:01
4841,1,356,13.08,2009-06-09 05:17:39
4842,2,83,16.52,2006-10-15 03:08:31
4843,3,166,6.65,2007-09-14 10:05:07
4844,2,373,16.2,2005-04-07 23:39:37
4845,2,540,13.63,2005-10-11 06:34:49
4846,1,133,11.95,2008-07-15 20:40:33
4847,2,610,18.85,2007-06-21 22:15:56
4848,1,276,10.37,2008-07-31 23:44:26
4849,2,439,12.74,2005-01-27 17:34:36
4850,1,380,14.76,2005-07-07 19:46:38
4851,3,201,17.09,2008-08-08 01:31:34
4852,2,66,18.37,2008-01-31 09:56:15
4853,2,809,9.24,2007-12-08 18:01:27
4854,3,638,17.67,2007-11-19 12:11:59
4855,3,604,16.2,2006-05-18 06:34:50
4856,2,40,11.88,2007-09-19 15:03:35
4857,2,338,8.18,2005-08-16 00:05:28
4858,3,303,8.37,2006-09-23 20:48:10
4859,3,764,16.96,2009-03-05 05:48:38
4860,1,802,18.45,2005-07-16 01:57:10
4861,2,755,9.26,2007-08-22 21:48:26
4862,1,138,17.57,2006-12-20 11:23:29
4863,3,963,12.2,2005-02-22 23:06:40
4864,2,56,6.1,2009-06-16 13:24:44
4865,2,983,13.26,2005-06-18 12:32:55
4866,2,754,11.06,2005-11-08 18:46:48
4867,2,344,13.46,2007-11-24 13:35:14
4868,2,609,5.28,2008-08-15 10:31:59
4869,2,975,5.31,2007-03-11 19:29:03
4870,3,518,8.39,2009-06-22 09:36:24
4871,1,943,15.12,2009-12-03 10:04:53
4872,3,697,18.65,2005-03-14 14:22:23
4873,2,391,14.13,2007-06-14 10:04:26
4874,1,397,14.77,2006-08-07 16:42:35
4875,1,859,19.55,2008-02-23 18:59:33
4876,2,681,12.98,2006-02-13 09:38:34
4877,2,756,7.08,2005-08-03 15:02:08
4878,3,165,19.73,2008-01-02 06:01:01
4879,3,710,18.98,2008-10-20 22:29:31
4880,3,838,19.54,2005-03-31 12:32:46
4881,1,901,14.38,2008-10-11 08:14:07
4882,2,699,5.95,2006-06-10 19:05:10
4883,2,888,9.35,2006-12-27 18:49:11
4884,2,763,13.07,2008-06-22 07:54:42
4885,2,573,10.11,2009-12-16 00:33:53
4886,2,188,10.93,2007-02-03 16:26:01
4887,2,120,17.98,2007-09-13 23:07:53
4888,3,212,15.35,2007-08-06 19:43:27
4889,3,899,7.12,2009-10-11 15:19:02
4890,2,178,16.1,2008-06-08 07:24:21
4891,3,488,8.08,2009-07-25 08:57:23
4892,1,597,19.62,2009-07-13 23:05:15
4893,3,172,18.32,2009-12-16 19:10:58
4894,3,197,13.28,2008-10-04 08:40:15
4895,3,294,18.25,2009-04-30 02:03:57
4896,2,122,17.05,2009-04-10 07:22:41
4897,2,865,8.9,2005-09-03 15:25:53
4898,2,134,18.78,2007-06-09 23:01:45
4899,1,135,11.22,2008-10-17 19:26:14
4900,2,486,9.86,2008-02-26 22:42:33
4901,2,123,7.16,2009-01-20 03:00:04
4902,1,884,7.54,2005-09-13 21:16:34
4903,2,323,9.63,2005-10-18 12:48:54
4904,2,198,14.82,2007-09-06 01:09:58
4905,1,806,17.73,2006-01-05 20:49:10
4906,2,316,8.04,2007-04-26 19:19:47
4907,1,984,15.87,2005-10-04 12:38:21
4908,3,61,14.39,2007-02-19 15:10:30
4909,1,941,7.93,2005-09-15 08:07:12
4910,3,450,13.46,2005-01-16 23:42:24
4911,3,723,5.27,2008-12-01 18:40:58
4912,3,112,7.25,2008-03-10 16:01:54
4913,1,753,12.53,2008-10-05 08:58:50
4914,1,153,16.95,2007-09-10 05:07:21
4915,2,667,11.05,2007-01-28 11:45:31
4916,1,989,8.42,2008-10-02 04:29:25
4917,3,215,8.48,2006-01-26 22:25:24
4918,2,327,11.81,2005-11-06 15:55:34
4919,3,196,10.67,2005-04-06 01:35:57
4920,1,172,13.29,2009-10-13 23:43:20
4921,3,119,15.32,2005-07-19 19:35:44
4922,3,959,14.71,2009-02-07 12:36:55
4923,2,573,9.78,2005-08-28 14:07:05
4924,1,481,7.18,2006-04-27 09:17:46
4925,3,633,7.6,2009-07-15 02:36:48
4926,2,179,10.4,2005-04-13 00:58:26
4927,3,835,18.83,2008-12-07 00:05:24
4928,2,915,18.02,2007-07-11 13:44:01
4929,3,904,13.7,2006-03-08 23:35:21
4930,1,794,7.42,2005-01-14 11:51:27
4931,1,900,18.78,2009-02-18 06:52:14
4932,3,65,10.3,2007-06-19 00:51:19
4933,1,954,9.91,2007-10-23 11:32:06
4934,3,181,13.9,2005-07-25 05:07:48
4935,1,867,9.21,2007-09-22 10:48:45
4936,3,539,18.88,2007-10-30 06:18:30
4937,3,959,8.79,2007-06-16 06:19:03
4938,3,899,7.14,2005-07-25 19:12:12
4939,2,56,11.24,2005-08-17 04:07:35
4940,3,543,16.7,2008-08-29 19:32:25
4941,2,956,14.82,2009-03-03 21:38:38
4942,3,870,9.84,2005-03-11 05:01:56
4943,1,703,7.06,2009-04-03 21:48:32
4944,3,155,14.52,2009-12-28 09:35:36
4945,1,488,7.46,2007-05-01 15:05:30
4946,1,197,9.78,2007-06-18 01:27:07
4947,2,398,19.0,2006-09-18 00:16:42
4948,3,208,17.13,2008-04-20 14:00:28
4949,2,159,10.95,2006-02-13 09:40:33
4950,2,466,17.36,2005-02-02 10:10:15
4951,2,268,11.32,2008-01-07 15:57:18
4952,3,108,13.84,2007-01-05 20:44:13
4953,1,151,9.66,2007-02-28 12:14:59
4954,3,580,7.99,2005-05-09 10:32:23
4955,1,633,17.32,2005-06-11 15:50:44
4956,1,692,11.27,2006-05-12 11:59:49
4957,3,21,12.75,2007-09-04 20:13:17
4958,3,768,13.2,2007-05-12 11:34:58
4959,2,475,18.86,2006-12-22 02:16:02
4960,2,228,16.01,2008-10-19 18:50:52
4961,2,281,14.87,2008-01-25 09:23:52
4962,3,837,15.2,2008-03-22 01:47:35
4963,2,471,12.95,2006-03-24 07:34:05
4964,2,479,7.3,2006-09-25 14:46:01
4965,1,588,5.27,2005-11-03 00:53:46
4966,1,85,15.1,2005-05-24 09:57:47
4967,2,999,9.6,2006-06-21 20:33:17
4968,1,769,8.27,2005-04-24 01:16:59
4969,1,185,8.79,2008-07-05 10:49:38
4970,2,342,19.37,2009-01-10 04:37:35
4971,1,245,12.6,2007-12-24 02:58:34
4972,2,835,12.35,2008-11-28 01:10:22
4973,2,61,13.14,2008-02-22 18:29:54
4974,2,236,10.32,2007-02-05 20:29:14
4975,1,631,8.32,2006-08-08 20:21:09
4976,2,255,12.57,2007-09-01 12:56:56
4977,3,705,16.66,2009-03-14 05:11:30
4978,2,669,18.47,2006-11-20 01:53:55
4979,1,535,18.83,2007-01-17 10:29:42
4980,2,758,9.66,2007-01-23 13:56:23
4981,1,633,8.94,2008-01-02 00:58:43
4982,1,778,11.24,2009-08-02 06:48:04
4983,3,43,6.73,2005-07-29 11:24:28
4984,2,354,19.17,2009-08-18 18:29:26
4985,1,641,6.35,2005-07-19 05:58:51
4986,2,978,5.18,2005-03-06 00:31:41
4987,1,346,8.79,2007-08-31 08:36:06
4988,1,922,19.86,2005-12-06 10:12:35
4989,3,223,10.01,2009-01-14 10:34:46
4990,2,320,5.62,2005-08-05 00:35:57
4991,1,993,7.49,2008-04-30 10:45:33
4992,3,145,11.36,2006-05-03 18:03:07
4993,1,976,12.97,2005-04-10 07:41:36
4994,3,346,11.11,2006-07-10 05:43:59
4995,2,193,10.18,2005-07-31 09:16:53
4996,3,630,12.59,2009-01-18 05:37:08
4997,3,418,12.88,2005-05-25 17:04:29
4998,3,515,12.49,2005-08-12 21:30:47
4999,3,420,14.55,2005-11-23 02:28:23
5000,1,913,16.06,2006-11-20 02:32:55
5001,2,23,8.64,2007-12-13 18:13:18
5002,2,41,9.02,2005-02-01 18:33:19
5003,3,250,17.28,2005-02-28 00:28:41
5004,3,756,5.93,2009-06-10 14:01:17
5005,3,864,10.04,2007-01-20 20:10:04
5006,2,437,10.75,2006-12-13 12:55:06
5007,1,460,11.31,2005-08-01 02:58:49
5008,3,192,5.59,2007-06-20 22:38:35
5009,1,954,9.59,2009-09-10 21:02:03
5010,1,857,17.09,2006-04-24 07:01:13
5011,3,460,13.37,2007-03-16 04:09:44
5012,2,12,16.86,2008-11-03 01:05:49
5013,3,439,13.02,2006-11-30 00:46:24
5014,2,329,18.39,2009-10-31 14:42:07
5015,1,44,15.37,2009-03-27 23:00:46
5016,1,909,7.94,2007-01-25 16:08:00
5017,1,97,17.09,2009-12-22 11:30:37
5018,1,614,14.6,2009-12-05 05:38:46
5019,1,582,8.01,2008-09-17 14:07:05
5020,1,783,16.75,2008-10-05 11:17:28
5021,3,309,14.29,2009-05-23 09:43:52
5022,2,669,6.66,2006-02-03 11:02:51
5023,3,551,10.47,2006-02-08 02:53:33
5024,1,395,16.55,2008-12-04 19:19:02
5025,3,702,8.36,2007-01-01 09:01:25
5026,3,385,15.53,2005-12-25 17:03:47
5027,3,376,13.5,2005-11-12 00:51:19
5028,1,799,19.02,2005-11-20 18:37:17
5029,2,486,16.32,2006-11-15 18:04:04
5030,2,937,11.33,2005-10-19 21:08:25
5031,1,170,8.24,2005-05-13 03:21:31
5032,3,732,15.12,2005-03-22 23:43:48
5033,1,39,6.11,2006-10-06 21:53:17
5034,2,969,9.49,2009-10-11 01:10:45
5035,1,507,6.14,2008-04-12 12:12:39
5036,3,890,19.11,2005-07-13 06:23:08
5037,2,211,6.59,2006-05-03 20:16:10
5038,1,923,19.15,2007-06-26 02:16:56
5039,2,730,17.12,2006-02-17 15:26:20
5040,3,151,18.06,2008-09-25 11:07:57
5041,3,396,11.93,2008-04-19 10:35:04
5042,1,356,11.66,2008-01-05 18:27:23
5043,3,8,15.25,2005-07-01 23:40:54
5044,3,225,12.8,2009-02-19 16:46:56
5045,2,180,14.42,2008-12-22 02:12:39
5046,2,973,12.02,2009-01-13 04:33:26
5047,1,781,13.71,2005-06-26 18:12:47
5048,1,877,18.74,2007-06-29 08:37:36
5049,2,30,16.85,2009-02-28 07:47:56
5050,2,269,17.44,2008-03-25 17:48:42
5051,1,845,9.19,2005-04-28 04:07:02
5052,2,78,10.86,2009-11-25 22:08:12
5053,1,98,13.58,2008-12-12 18:10:22
5054,2,496,5.12,2008-09-26 16:51:50
5055,3,138,18.05,2007-03-01 21:06:41
5056,1,472,15.75,2005-03-20 18:01:38
5057,2,786,9.25,2007-05-07 18:34:10
5058,2,769,8.82,2009-02-28 19:50:27
5059,1,86,7.89,2007-07-18 11:30:14
5060,2,967,11.54,2005-09-01 17:44:40
5061,2,976,18.36,2009-02-10 18:06:13
5062,3,805,7.2,2006-08-17 22:16:15
5063,3,520,10.17,2007-08-06 14:37:09
5064,1,5,14.85,2009-12-14 21:26:51
5065,1,367,9.71,2005-06-15 15:28:54
5066,2,492,17.79,2009-01-08 15:16:14
5067,2,991,7.93,2006-01-09 19:36:58
5068,3,977,17.26,2005-09-23 13:13:45
5069,3,821,12.47,2008-09-11 03:11:13
5070,1,333,5.89,2008-06-16 23:16:43
5071,1,32,14.08,2006-08-26 19:12:22
5072,1,139,11.65,2005-06-11 00:19:31
5073,2,151,10.74,2009-06-22 15:00:07
5074,2,554,5.28,2007-06-16 18:28:57
5075,3,38,7.54,2006-04-18 21:23:09
5076,1,5,13.79,2008-04-20 05:41:43
5077,2,445,11.89,2008-04-19 10:57:46
5078,2,625,7.77,2005-09-29 09:50:31
5079,2,236,19.09,2005-05-12 16:20:17
5080,2,746,12.41,2007-08-09 00:38:44
5081,2,936,19.35,2007-02-12 02:13:41
5082,1,653,12.11,2008-05-10 15:41:35
5083,3,355,17.33,2005-02-10 10:02:55
5084,2,42,7.49,2008-03-21 21:30:51
5085,2,634,14.98,2008-11-29 07:25:32
5086,3,730,10.16,2007-11-03 19:19:51
5087,3,317,13.38,2005-04-16 12:17:31
5088,1,405,8.08,2007-09-01 19:34:13
5089,3,89,9.35,2007-05-01 01:33:58
5090,2,534,7.51,2006-04-10 14:03:26
5091,2,2,17.67,2006-11-19 20:10:19
5092,1,541,19.44,2008-01-27 04:29:28
5093,1,255,15.58,2007-09-09 09:39:08
5094,3,286,6.86,2008-05-20 14:50:08
5095,1,645,17.09,2007-10-19 00:56:21
5096,2,72,16.56,2008-10-28 05:31:35
5097,1,507,14.79,2007-12-21 12:51:47
5098,1,104,6.12,2005-10-23 02:17:26
5099,2,654,5.31,2005-12-24 10:22:18
5100,1,943,14.0,2008-05-08 11:36:14
5101,1,29,5.55,2006-12-16 09:36:12
5102,2,266,19.22,2009-08-29 13:23:07
5103,3,799,6.62,2008-07-30 22:29:06
5104,2,622,13.28,2005-06-25 05:01:59
5105,3,346,9.28,2006-10-05 10:50:36
5106,3,29,9.15,2009-01-11 12:23:36
5107,1,752,17.18,2006-02-17 09:32:02
5108,1,414,17.64,2005-11-08 16:49:23
5109,3,934,17.83,2006-01-07 16:14:18
5110,2,40,19.45,2005-09-24 15:48:06
5111,1,145,10.62,2007-12-08 05:50:16
5112,1,345,6.69,2005-02-13 21:59:27
5113,2,370,13.22,2008-07-28 07:52:43
5114,2,840,13.01,2006-03-03 16:18:37
5115,1,563,18.95,2009-11-25 09:08:55
5116,3,264,6.25,2008-02-26 08:50:02
5117,2,409,10.86,2005-09-10 19:11:45
5118,2,678,10.63,2006-12-16 11:22:06
5119,2,123,12.13,2006-06-05 07:17:13
5120,1,51,6.8,2006-07-17 05:36:51
5121,2,407,10.12,2005-04-29 04:45:35
5122,1,599,16.44,2005-04-18 16:18:05
5123,2,48,18.82,2006-02-19 01:42:04
5124,3,726,13.57,2008-04-02 10:57:44
5125,1,860,18.79,2009-04-10 21:51:21
5126,1,472,14.47,2009-11-18 08:04:58
5127,2,451,17.97,2008-11-07 08:51:42
5128,2,124,9.21,2007-11-11 03:42:44
5129,2,374,15.6,2008-05-29 12:19:15
5130,1,646,17.91,2009-07-03 11:14:46
5131,2,458,10.88,2008-08-15 08:54:10
5132,3,467,13.52,2006-12-31 04:34:54
5133,3,278,13.12,2008-06-07 03:07:31
5134,3,744,10.38,2009-04-15 13:32:45
5135,1,983,12.92,2008-10-22 22:18:50
5136,1,29,5.29,2009-12-21 19:51:03
5137,3,49,8.56,2007-02-03 12:40:47
5138,3,729,8.42,2008-04-18 05:50:49
5139,1,921,12.44,2008-11-11 23:36:49
5140,1,619,16.26,2005-10-25 00:38:43
5141,3,205,12.48,2006-04-18 20:09:09
5142,1,617,6.11,2009-09-17 07:42:02
5143,2,470,11.63,2008-09-30 10:16:31
5144,2,125,9.61,2009-06-06 16:16:34
5145,1,995,10.27,2009-08-14 07:53:44
5146,3,266,18.77,2005-08-22 11:04:37
5147,1,33,9.16,2006-08-24 19:42:12
5148,1,723,10.42,2008-11-28 20:21:36
5149,3,24,6.81,2007-02-23 01:25:24
5150,2,870,9.93,2007-01-10 10:28:25
5151,3,342,15.67,2006-10-19 11:26:38
5152,2,141,5.8,2005-04-27 06:26:00
5153,3,963,9.35,2008-09-26 12:44:12
5154,2,820,11.64,2006-08-18 16:25:07
5155,3,236,14.81,2008-03-12 22:57:03
5156,2,955,9.49,2006-08-25 10:57:08
5157,1,204,13.74,2009-12-26 05:50:57
5158,3,4,16.61,2007-06-04 01:26:24
5159,2,291,10.06,2006-12-09 22:05:26
5160,1,954,8.1,2008-02-23 18:17:28
5161,2,564,13.54,2006-05-16 10:44:59
5162,2,962,9.51,2006-10-11 15:20:47
5163,1,15,18.49,2009-06-16 17:30:08
5164,3,549,15.52,2006-11-24 15:01:44
5165,1,425,5.99,2006-11-19 19:48:37
5166,3,871,6.64,2008-04-28 02:05:03
5167,3,210,17.84,2008-09-26 07:21:02
5168,1,465,11.27,2009-01-27 14:44:09
5169,3,56,12.56,2008-12-17 00:12:38
5170,1,818,10.46,2006-04-29 15:48:43
5171,1,394,5.93,2006-09-04 01:45:28
5172,1,542,19.4,2006-07-24 06:25:51
5173,3,284,9.98,2007-01-23 12:21:17
5174,1,130,15.42,2007-09-27 05:33:47
5175,2,143,18.87,2008-07-21 23:51:20
5176,2,30,9.64,2008-11-19 21:26:47
5177,3,657,14.05,2005-10-25 14:21:36
5178,1,458,11.68,2006-08-28 13:35:41
5179,2,336,6.28,2006-05-26 04:19:42
5180,1,201,18.14,2006-02-13 21:41:56
5181,3,479,11.98,2006-12-20 17:49:23
5182,1,923,15.27,2006-04-21 08:35:24
5183,3,88,7.98,2006-03-16 19:43:43
5184,3,120,7.65,2008-05-18 22:56:42
5185,2,536,12.4,2009-01-20 14:30:50
5186,3,892,10.99,2006-08-10 04:56:20
5187,1,329,10.21,2008-08-09 19:09:28
5188,2,78,18.63,2005-12-06 20:22:19
5189,1,468,12.93,2009-01-31 13:43:05
5190,1,284,13.56,2006-03-18 16:07:40
5191,1,642,18.5,2006-03-12 19:47:45
5192,1,306,14.48,2008-02-24 01:17:09
5193,1,430,17.23,2008-02-15 09:52:22
5194,1,715,15.45,2008-02-25 15:06:07
5195,1,216,16.55,2009-04-15 06:48:28
5196,2,694,8.28,2008-06-19 09:08:53
5197,3,62,10.49,2005-04-22 11:11:48
5198,1,812,13.41,2009-01-11 10:57:31
5199,3,266,5.37,2005-11-29 13:24:42
5200,2,586,16.09,2005-10-16 02:22:38
5201,1,446,7.47,2007-03-05 18:27:10
5202,2,681,15.46,2009-02-14 21:25:29
5203,1,202,14.28,2005-03-12 07:36:32
5204,3,283,15.6,2006-11-23 17:25:36
5205,1,944,10.04,2006-12-31 05:24:45
5206,3,665,16.74,2008-05-22 06:05:38
5207,3,536,9.56,2006-05-07 22:57:46
5208,3,47,13.57,2008-03-21 08:33:27
5209,3,80,15.85,2009-10-05 15:05:20
5210,1,917,18.96,2006-02-16 04:24:14
5211,3,707,13.7,2006-09-09 13:18:47
5212,3,669,19.63,2006-05-18 07:47:24
5213,2,749,7.76,2006-03-26 15:57:26
5214,1,253,14.72,2006-10-07 05:55:09
5215,3,528,13.32,2009-10-15 10:49:11
5216,2,340,7.76,2008-07-12 06:14:06
5217,3,102,17.93,2009-08-05 08:34:29
5218,1,364,17.1,2008-05-08 08:47:09
5219,3,291,18.08,2007-08-04 14:51:52
5220,2,314,12.52,2009-02-15 02:06:27
5221,2,125,13.94,2008-12-13 01:26:10
5222,1,469,14.94,2009-10-19 23:59:31
5223,1,410,6.58,2008-01-07 10:35:35
5224,3,705,8.1,2008-12-23 15:30:33
5225,1,497,8.6,2005-12-26 05:23:56
5226,2,573,17.02,2008-08-01 19:52:50
5227,2,486,12.85,2005-02-03 20:42:01
5228,3,866,6.13,2009-07-17 12:05:35
5229,1,29,15.84,2005-02-26 12:48:06
5230,1,63,9.41,2007-04-07 11:35:13
5231,1,55,15.37,2005-01-05 22:55:04
5232,2,985,8.83,2007-11-13 21:56:07
5233,1,306,17.54,2006-11-11 05:26:21
5234,1,603,19.15,2009-03-05 04:06:34
5235,1,25,7.43,2008-03-13 02:28:00
5236,2,979,19.0,2005-10-26 05:23:36
5237,3,960,13.92,2005-02-01 05:50:18
5238,1,917,7.12,2008-06-24 01:29:01
5239,3,822,11.98,2008-05-17 07:30:28
5240,2,167,19.2,2006-04-12 02:45:57
5241,3,701,19.79,2009-11-02 12:39:36
5242,1,183,18.66,2007-03-18 17:00:07
5243,2,434,6.9,2006-08-25 18:56:57
5244,2,691,12.94,2008-09-07 02:15:23
5245,1,445,18.18,2005-12-18 23:24:59
5246,2,475,14.26,2005-02-04 15:22:20
5247,3,279,6.73,2008-08-09 21:05:05
5248,1,750,11.94,2007-12-20 08:30:57
5249,1,61,10.26,2007-08-08 13:27:52
5250,1,579,17.85,2009-03-12 05:25:03
5251,1,120,8.32,2007-09-02 20:13:08
5252,3,847,15.13,2005-03-12 11:17:08
5253,3,168,16.67,2005-02-05 10:14:42
5254,2,822,16.1,2008-03-27 15:40:35
5255,3,273,15.56,2007-01-14 21:59:52
5256,2,829,16.95,2008-12-24 00:37:29
5257,1,898,12.15,2005-01-18 14:39:49
5258,1,484,19.48,2005-11-24 09:12:24
5259,1,16,16.28,2008-06-18 06:10:32
5260,2,537,8.4,2009-01-22 20:03:04
5261,2,6,7.01,2006-11-04 02:22:36
5262,2,527,18.55,2008-12-17 15:18:26
5263,1,156,6.43,2005-03-08 11:25:53
5264,3,778,10.0,2008-06-13 17:42:31
5265,3,105,16.64,2009-10-10 21:51:45
5266,3,706,6.9,2007-04-23 18:49:33
5267,3,402,5.14,2009-01-21 20:22:29
5268,3,927,12.8,2006-10-01 17:10:25
5269,3,358,18.6,2007-06-28 06:04:46
5270,2,294,14.57,2008-03-16 06:35:07
5271,2,607,5.68,2008-07-07 15:44:20
5272,3,291,17.57,2008-11-19 21:56:34
5273,1,980,15.21,2008-02-01 17:49:27
5274,2,814,18.72,2008-07-19 02:21:14
5275,3,132,14.49,2009-06-11 10:39:36
5276,2,273,17.29,2006-06-11 07:12:34
5277,2,391,11.8,2007-02-25 04:17:15
5278,3,809,16.48,2006-02-13 04:05:31
5279,1,512,16.07,2008-12-28 05:45:51
5280,1,764,19.27,2009-11-06 13:50:30
5281,2,101,12.94,2009-01-29 14:36:07
5282,3,597,16.02,2009-08-03 02:47:16
5283,2,680,5.29,2006-07-26 03:21:04
5284,3,584,19.84,2005-03-29 11:51:14
5285,1,36,12.42,2008-07-28 15:18:37
5286,1,614,10.29,2007-06-06 00:06:42
5287,2,731,11.61,2008-12-14 10:42:55
5288,1,640,13.39,2005-08-02 15:22:44
5289,1,916,11.71,2006-03-30 13:56:24
5290,2,842,17.37,2006-12-26 03:17:21
5291,1,819,15.93,2006-04-07 12:29:28
5292,3,121,12.91,2005-06-25 04:22:26
5293,3,899,8.67,2009-01-14 01:12:30
5294,2,658,8.54,2009-03-28 19:31:18
5295,2,938,5.08,2006-12-25 09:05:32
5296,1,451,9.0,2008-11-28 23:11:30
5297,3,147,13.87,2006-12-05 03:28:43
5298,2,251,9.82,2006-11-26 12:00:08
5299,1,893,13.84,2006-08-28 05:55:28
5300,3,194,13.93,2006-12-22 00:02:56
5301,1,609,5.6,2006-08-09 18:06:41
5302,1,881,18.4,2009-09-10 17:07:47
